sys_data_source_nm,sys_data_schema_nm,sys_data_source_table_nm,sys_insert_date,sys_insert_owner_corp_id,player_name,country_name,club,position
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Ayoub Kaabi,Morroco,Renaissance Berkane,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Nordin Amrabat,Morroco,Leganes,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Mehdi Carcela,Morroco,Standard de Liege,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Hakim Ziyech,Morroco,Ajax,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Youssef En Nesyri,Morroco,Malaga,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Anthony Lopes,Portugal,Lyon,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Beto,Portugal,Goztepe,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Rui Patricio,Portugal,Sporting Lisbon,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Bruno Alves,Portugal,Rangers,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Cedric Soares,Portugal,Southampton,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Jose Fonte,Portugal,Dalian Yifang,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Mario Rui,Portugal,Napoli,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Pepe,Portugal,Besiktas,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Raphael Guerreiro,Portugal,Borussia Dortmund,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Ricardo Pereira,Portugal,Porto,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Ruben Dias,Portugal,Benfica,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Adrien Silva,Portugal,Leicester,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Bruno Fernandes,Portugal,Sporting Lisbon,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Joao Mario,Portugal,West Ham,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Joao Moutinho,Portugal,AS Monaco,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Manuel Fernandes,Portugal,Lokomotiv Moscow,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,William Carvalho,Portugal,Sporting,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Andre Silva,Portugal,AC Milan,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Bernardo Silva,Portugal,Manchester City,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Cristiano Ronaldo,Portugal,Real Madrid,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Gelson Martins,Portugal,Sporting Lisbon,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Goncalo Guedes,Portugal,Valencia,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Ricardo Quaresma,Portugal,Besiktas,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,David De Gea,Spain,Manchester United,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Pepe Reina,Spain,Napoli,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Kepa Arrizabalaga,Spain,Athletic Bilbao,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Jordi Alba,Spain,Barcelona,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Nacho Monreal,Spain,Arsenal,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Alvaro Odriozola,Spain,Real Sociedad,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Nacho Fernandez,Spain,Real Madrid,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Dani Carvajal,Spain,Real Madrid,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Gerard Pique,Spain,Barcelona,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Sergio Ramos,Spain,Real Madrid,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Cesar Azpilicueta,Spain,Chelsea,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Sergio Busquets,Spain,Barcelona,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Isco,Spain,Real Madrid,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Thiago Alcantara,Spain,Bayern Munich,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,David Silva,Spain,Manchester City,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Andres Iniesta,Spain,Barcelona,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Saul Niguez,Spain,Atletico Madrid,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Koke,Spain,Atletico Madrid,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Marco Asensio,Spain,Real Madrid,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Iago Aspas,Spain,Celta Vigo,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Diego Costa,Spain,Atletico Madrid,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Rodrigo Moreno,Spain,Valencia,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Lucas Vazquez,Spain,Real Madrid,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Brad Jones,Australia,Feyenoord,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Mathew Ryan,Australia,Brighton,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Danny Vukovic,Australia,Genk,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Aziz Behich,Australia,Bursaspor,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Milos Degenek,Australia,Yokohama F Marinos,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Matthew Jurman,Australia,Suwon Samsung Blue Wings,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,James Meredith,Australia,Millwall,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Josh Risdon,Australia,Western Sydney,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Trent Sainsbury,Australia,Grasshopper Zurich,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Jackson Irvine,Australia,Hull City,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Mile Jedinak,Australia,Aston Villa,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Robbie Kruse,Australia,VfL Bochum,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Massimo Luongo,Australia,QPR,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Mark Milligan,Australia,Al-Ahli,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Aaron Mooy,Australia,Huddersfield,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Tom Rogic,Australia,Celtic,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Tim Cahill,Australia,Millwall,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Daniel Arzani,Australia,Melbourne City,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Tomi Juric,Australia,Luzern,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Mathew Leckie,Australia,Hertha Berlin,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Andrew Nabbout,Australia,Urawa Red Diamonds,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Dimitri Petratos,Australia,Newcastle Jets,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Jamie Maclaren,Australia,Hibernian,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Kasper Schmeichel,Denmark,Leicester,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Jonas Lossl,Denmark,Huddersfield,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Frederik Ronnow,Denmark,Brondby,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Simon Kjaer,Denmark,Sevilla,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Andreas Christensen,Denmark,Chelsea,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Mathias Jorgensen,Denmark,Huddersfield,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Jannik Vestergaard,Denmark,Borussia Monchengladbach,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Henrik Dalsgaard,Denmark,Brentford,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Jens Stryger,Denmark,Udinese,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Jonas Knudsen,Denmark,Ipswich,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,William Kvist,Denmark,FC Copenhagen,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Thomas Delaney,Denmark,Werder Bremen,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Lukas Lerager,Denmark,Bordeaux,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Lasse Schone,Denmark,Ajax,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Christian Eriksen,Denmark,Tottenham,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Michael Krohn-Dehli,Denmark,Deportivo La Coruna,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Pione Sisto,Denmark,Celta Vigo,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Martin Braithwaite,Denmark,Bordeaux,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Andreas Cornelius,Denmark,Atalanta,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Viktor Fischer,Denmark,FC Copenhagen,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Yussuf Poulsen,Denmark,RB Leipzig,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Nicolai Jorgensen,Denmark,Feyenoord,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Kasper Dolberg,Denmark,Ajax,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Hugo Lloris,France,Tottenham Hotspur,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Steve Mandanda,France,Marseille,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Alphonse Areola,France,Paris Saint-Germain,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Lucas Hernandez,France,Atletico Madrid,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Presnel Kimpembe,France,Paris Saint-Germain,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Benjamin Mendy,France,Manchester City,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Benjamin Pavard,France,Stuttgart,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Adil Rami,France,Marseille,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Djibril Sidibe,France,Monaco,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Samuel Umtiti,France,Barcelona,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Raphael Varane,France,Real Madrid,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,N'Golo Kante,France,Chelsea,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Blaise Matuidi,France,Juventus,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Steven N'Zonzi,France,Sevilla,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Paul Pogba,France,Manchester United,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Corentin Tolisso,France,Bayern Munich,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Ousmane Dembele,France,Barcelona,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Nabil Fekir,France,Lyon,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Olivier Giroud,France,Chelsea,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Antoine Griezmann,France,Atletico Madrid,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Thomas Lemar,France,Monaco,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Kylian Mbappe,France,Paris Saint-Germain,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Florian Thauvin,France,Marseille,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Pedro Gallese,Peru,Veracruz,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Jose Carvallo,Peru,UTC,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Carlos Caceda,Peru,Municipal,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Luis Advincula,Peru,Lobos,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Miguel Araujo,Peru,Alianza Lima,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Aldo Corzo,Peru,Universitario,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Nilson Loyola,Peru,Melgar,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Christian Ramos,Peru,Veracruz,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Alberto Rodriguez,Peru,Junior Barranquilla,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Anderson Santamaria,Peru,Puebla,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Miguel Trauco,Peru,Flamengo,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Pedro Aquino,Peru,Lobos,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Wilder Cartagena,Peru,Veracruz,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Christian Cueva,Peru,Sao Paulo,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Edison Flores,Peru,Aalborg,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Paolo Hurtado,Peru,Vitoria Guimaraes,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Andy Polo,Peru,Portland Timbers,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Renato Tapia,Peru,Feyenoord,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Yoshimar Yotun,Peru,Orlando City,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Andre Carrillo,Peru,Watford,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Raul Ruidiaz,Peru,Morelia,ATT
