sys_data_source_nm,sys_data_schema_nm,sys_data_source_table_nm,sys_insert_date,sys_insert_owner_corp_id,country_rank,country_name,country_code,total_points,previous_points,rank_change,cur_year_avg,cur_year_avg_weighted,last_year_avg,last_year_avg_weighted,confederation,rank_date
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,1,Germany,GER,0.0,57,0,0.0,0.0,0.0,0.0,UEFA,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,3,Switzerland,SUI,0.0,50,9,0.0,0.0,0.0,0.0,UEFA,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,4,Sweden,SWE,0.0,55,0,0.0,0.0,0.0,0.0,UEFA,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,5,Argentina,ARG,0.0,51,5,0.0,0.0,0.0,0.0,CONMEBOL,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,7,Russia,RUS,0.0,52,1,0.0,0.0,0.0,0.0,UEFA,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,8,Brazil,BRA,0.0,55,-5,0.0,0.0,0.0,0.0,CONMEBOL,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,10,Denmark,DEN,0.0,51,-1,0.0,0.0,0.0,0.0,UEFA,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,11,England,ENG,0.0,55,-6,0.0,0.0,0.0,0.0,UEFA,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,12,France,FRA,0.0,45,7,0.0,0.0,0.0,0.0,UEFA,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,13,Spain,ESP,0.0,49,2,0.0,0.0,0.0,0.0,UEFA,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,14,Mexico,MEX,0.0,42,11,0.0,0.0,0.0,0.0,CONCACAF,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,17,Nigeria,NGA,0.0,49,-4,0.0,0.0,0.0,0.0,CAF,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,18,Belgium,BEL,0.0,47,-1,0.0,0.0,0.0,0.0,UEFA,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,19,Colombia,COL,0.0,36,16,0.0,0.0,0.0,0.0,CONMEBOL,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,20,Poland,POL,0.0,45,0,0.0,0.0,0.0,0.0,UEFA,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,22,Uruguay,URU,0.0,47,-6,0.0,0.0,0.0,0.0,CONMEBOL,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,23,Portugal,POR,0.0,38,10,0.0,0.0,0.0,0.0,UEFA,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,26,Egypt,EGY,0.0,44,-5,0.0,0.0,0.0,0.0,CAF,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,31,Tunisia,TUN,0.0,35,7,0.0,0.0,0.0,0.0,CAF,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,33,Morocco,MAR,0.0,32,8,0.0,0.0,0.0,0.0,CAF,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,54,Iran,IRN,0.0,24,7,0.0,0.0,0.0,0.0,AFC,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,39,Costa Rica,CRC,0.0,35,-2,0.0,0.0,0.0,0.0,CONCACAF,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,43,Japan,JPN,0.0,22,23,0.0,0.0,0.0,0.0,AFC,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,44,Saudi Arabia,KSA,0.0,27,4,0.0,0.0,0.0,0.0,AFC,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,52,Australia,AUS,0.0,29,-7,0.0,0.0,0.0,0.0,AFC,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,53,Iceland,ISL,0.0,29,-7,0.0,0.0,0.0,0.0,UEFA,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,58,Senegal,SEN,0.0,27,-7,0.0,0.0,0.0,0.0,CAF,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,70,Peru,PER,0.0,16,8,0.0,0.0,0.0,0.0,CONMEBOL,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,117,Croatia,CRO,0.0,6,-4,0.0,0.0,0.0,0.0,UEFA,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,125,Panama,PAN,0.0,5,-5,0.0,0.0,0.0,0.0,CONCACAF,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,36,South Korea,KOR,0.0,27,13,0.0,0.0,0.0,0.0,AFC,08-08-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,58,Iran,IRN,0.0,31,-4,0.0,0.0,0.0,0.0,AFC,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,1,Brazil,BRA,0.0,54,7,0.0,0.0,0.0,0.0,CONMEBOL,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,4,Denmark,DEN,0.0,53,6,0.0,0.0,0.0,0.0,UEFA,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,5,England,ENG,0.0,52,6,0.0,0.0,0.0,0.0,UEFA,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,5,Germany,GER,0.0,57,-4,0.0,0.0,0.0,0.0,UEFA,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,7,France,FRA,0.0,51,5,0.0,0.0,0.0,0.0,UEFA,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,8,Russia,RUS,0.0,54,-1,0.0,0.0,0.0,0.0,UEFA,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,10,Switzerland,SUI,0.0,56,-7,0.0,0.0,0.0,0.0,UEFA,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,11,Sweden,SWE,0.0,56,-7,0.0,0.0,0.0,0.0,UEFA,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,12,Argentina,ARG,0.0,56,-7,0.0,0.0,0.0,0.0,CONMEBOL,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,14,Spain,ESP,0.0,50,-1,0.0,0.0,0.0,0.0,UEFA,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,15,Uruguay,URU,0.0,45,7,0.0,0.0,0.0,0.0,CONMEBOL,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,16,Mexico,MEX,0.0,50,-2,0.0,0.0,0.0,0.0,CONCACAF,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,18,Nigeria,NGA,0.0,49,-1,0.0,0.0,0.0,0.0,CAF,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,19,Colombia,COL,0.0,47,0,0.0,0.0,0.0,0.0,CONMEBOL,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,21,Portugal,POR,0.0,45,2,0.0,0.0,0.0,0.0,UEFA,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,22,Poland,POL,0.0,47,-2,0.0,0.0,0.0,0.0,UEFA,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,24,Belgium,BEL,0.0,47,-6,0.0,0.0,0.0,0.0,UEFA,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,25,Egypt,EGY,0.0,44,1,0.0,0.0,0.0,0.0,CAF,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,32,Morocco,MAR,0.0,40,1,0.0,0.0,0.0,0.0,CAF,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,34,Tunisia,TUN,0.0,40,-3,0.0,0.0,0.0,0.0,CAF,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,38,Costa Rica,CRC,0.0,38,1,0.0,0.0,0.0,0.0,CONCACAF,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,43,Japan,JPN,0.0,34,0,0.0,0.0,0.0,0.0,AFC,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,44,Saudi Arabia,KSA,0.0,34,0,0.0,0.0,0.0,0.0,AFC,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,49,Iceland,ISL,0.0,31,4,0.0,0.0,0.0,0.0,UEFA,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,57,Senegal,SEN,0.0,30,1,0.0,0.0,0.0,0.0,CAF,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,65,Australia,AUS,0.0,31,-13,0.0,0.0,0.0,0.0,AFC,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,73,Peru,PER,0.0,26,-3,0.0,0.0,0.0,0.0,CONMEBOL,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,116,Croatia,CRO,0.0,9,1,0.0,0.0,0.0,0.0,UEFA,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,126,Panama,PAN,0.0,7,-1,0.0,0.0,0.0,0.0,CONCACAF,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,36,South Korea,KOR,0.0,39,0,0.0,0.0,0.0,0.0,AFC,23-09-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,59,Iran,IRN,0.0,30,-1,0.0,0.0,0.0,0.0,AFC,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,1,Brazil,BRA,0.0,59,0,0.0,0.0,0.0,0.0,CONMEBOL,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,4,Germany,GER,0.0,55,1,0.0,0.0,0.0,0.0,UEFA,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,5,Denmark,DEN,0.0,56,-1,0.0,0.0,0.0,0.0,UEFA,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,7,Spain,ESP,0.0,52,7,0.0,0.0,0.0,0.0,UEFA,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,8,Sweden,SWE,0.0,55,3,0.0,0.0,0.0,0.0,UEFA,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,9,Argentina,ARG,0.0,55,3,0.0,0.0,0.0,0.0,CONMEBOL,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,10,England,ENG,0.0,55,-5,0.0,0.0,0.0,0.0,UEFA,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,11,Russia,RUS,0.0,55,-3,0.0,0.0,0.0,0.0,UEFA,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,13,Switzerland,SUI,0.0,55,-3,0.0,0.0,0.0,0.0,UEFA,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,14,France,FRA,0.0,55,-7,0.0,0.0,0.0,0.0,UEFA,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,16,Nigeria,NGA,0.0,50,2,0.0,0.0,0.0,0.0,CAF,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,17,Uruguay,URU,0.0,51,-2,0.0,0.0,0.0,0.0,CONMEBOL,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,18,Mexico,MEX,0.0,51,-2,0.0,0.0,0.0,0.0,CONCACAF,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,19,Colombia,COL,0.0,49,0,0.0,0.0,0.0,0.0,CONMEBOL,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,20,Portugal,POR,0.0,47,1,0.0,0.0,0.0,0.0,UEFA,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,23,Poland,POL,0.0,47,-1,0.0,0.0,0.0,0.0,UEFA,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,24,Belgium,BEL,0.0,45,0,0.0,0.0,0.0,0.0,UEFA,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,27,Egypt,EGY,0.0,45,-2,0.0,0.0,0.0,0.0,CAF,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,30,Morocco,MAR,0.0,41,2,0.0,0.0,0.0,0.0,CAF,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,35,Tunisia,TUN,0.0,40,-1,0.0,0.0,0.0,0.0,CAF,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,38,Costa Rica,CRC,0.0,37,0,0.0,0.0,0.0,0.0,CONCACAF,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,44,Japan,JPN,0.0,34,-1,0.0,0.0,0.0,0.0,AFC,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,46,Saudi Arabia,KSA,0.0,34,-2,0.0,0.0,0.0,0.0,AFC,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,50,Iceland,ISL,0.0,33,-1,0.0,0.0,0.0,0.0,UEFA,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,57,Senegal,SEN,0.0,31,0,0.0,0.0,0.0,0.0,CAF,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,61,Australia,AUS,0.0,28,4,0.0,0.0,0.0,0.0,AFC,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,71,Peru,PER,0.0,25,2,0.0,0.0,0.0,0.0,CONMEBOL,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,118,Croatia,CRO,0.0,9,-2,0.0,0.0,0.0,0.0,UEFA,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,128,Panama,PAN,0.0,6,-2,0.0,0.0,0.0,0.0,CONCACAF,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,37,South Korea,KOR,0.0,38,-1,0.0,0.0,0.0,0.0,AFC,22-10-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,58,Iran,IRN,0.0,30,1,0.0,0.0,0.0,0.0,AFC,19-11-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,3,Germany,GER,0.0,58,1,0.0,0.0,0.0,0.0,UEFA,19-11-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,4,Brazil,BRA,0.0,58,-3,0.0,0.0,0.0,0.0,CONMEBOL,19-11-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,6,Denmark,DEN,0.0,57,-1,0.0,0.0,0.0,0.0,UEFA,19-11-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,7,Spain,ESP,0.0,55,0,0.0,0.0,0.0,0.0,UEFA,19-11-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,8,England,ENG,0.0,54,2,0.0,0.0,0.0,0.0,UEFA,19-11-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,9,Switzerland,SUI,0.0,53,4,0.0,0.0,0.0,0.0,UEFA,19-11-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,9,Argentina,ARG,0.0,55,0,0.0,0.0,0.0,0.0,CONMEBOL,19-11-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,11,Sweden,SWE,0.0,55,-3,0.0,0.0,0.0,0.0,UEFA,19-11-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,14,Russia,RUS,0.0,54,-3,0.0,0.0,0.0,0.0,UEFA,19-11-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,15,France,FRA,0.0,52,-1,0.0,0.0,0.0,0.0,UEFA,19-11-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,16,Nigeria,NGA,0.0,51,0,0.0,0.0,0.0,0.0,CAF,19-11-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,17,Mexico,MEX,0.0,50,1,0.0,0.0,0.0,0.0,CONCACAF,19-11-1993
https://www.kaggle.com,https://www.kaggle.com/tadhgfitzgerald/fifa-international-soccer-mens-ranking-1993now,Kaggle,2018-06-21 07:34:02.286000000,a620308,18,Uruguay,URU,0.0,51,-1,0.0,0.0,0.0,0.0,CONMEBOL,19-11-1993
